;Unnamed: 0;id;latitud;longitud;autor;barrio;verso;direccion;openai_sentiment;quarter;district;city;robertuito_sentiment;robertuito_sentiment_probas
270;270;211;40.438539;-3.7042835;﻿Carmen Boza;﻿CANAL;- El sermón del predicador es la oración del necio;﻿Calle de Bravo Murillo 47 - Calle de Sea Bermúdez;negative;Trafalgar;Chamberí;Madrid;negative;"{""NEG"": 0.5522733926773071, ""NEU"": 0.3926156163215637, ""POS"": 0.05511101335287094}"
271;271;212;40.440662;-3.66088;﻿Rocío Garrido Lozano;﻿SALAMANCA;Robemos las horas al reloj.;﻿Av. de Brasilia- Av. de Badajoz;positive;Guindalera;Salamanca;Madrid;neutral;"{""NEG"": 0.1193341314792633, ""NEU"": 0.662119448184967, ""POS"": 0.21854639053344727}"
272;272;213;40.4134593;-3.7016435;﻿VdeCafe;﻿CENTRO;Mejor lo utópico que lo típico.;﻿Plaza de Jacinto Benavente-Calle Cañizares;positive;;Centro;Madrid;neutral;"{""NEG"": 0.237561896443367, ""NEU"": 0.6161532998085022, ""POS"": 0.14628483355045319}"
273;273;214;40.4092426;-3.7103339;﻿Violeta Medina;﻿CENTRO;¿Cuánta luz es necesaria para vivir lo oscuro?;﻿Calle Humilladero- Calle Calatrava;neutral;Palacio;Centro;Madrid;neutral;"{""NEG"": 0.37532591819763184, ""NEU"": 0.5757445693016052, ""POS"": 0.048929546028375626}"
274;274;215;40.4125925;-3.6765977;﻿Gazituaga;﻿RETIRO;El tiempo todo lo cura Se comprende con los años;﻿Calle Menéndez Pelayo 67;positive;Niño Jesús;Retiro;Madrid;positive;"{""NEG"": 0.04454047977924347, ""NEU"": 0.34394997358322144, ""POS"": 0.6115095019340515}"
275;275;216;40.4081616;-3.6526511;﻿Cristina Gonzalez Monterrubio;﻿MORATALAZ;Estamos a un abrazo de distancia.;﻿C/del Arroyo Belincoso Nº5 - Plaza Corregidor Sancho Córdoba;positive;Marroquina;Moratalaz;Madrid;neutral;"{""NEG"": 0.1639280468225479, ""NEU"": 0.5455319881439209, ""POS"": 0.29053995013237}"
276;276;217;40.4080748;-3.7197948;﻿MAISA LAZARO MARTIN;﻿ARGANZUELA;Del sí al no sólo hay un pétalo;﻿Paseo de los Melancólicos (Pares) antes de la intersección con c/de Cobos de Segovia;positive;Imperial;Arganzuela;Madrid;neutral;"{""NEG"": 0.2804424464702606, ""NEU"": 0.6464117169380188, ""POS"": 0.07314584404230118}"
277;277;218;40.3984331;-3.6941099;﻿María Díaz Torres;﻿ARGANZUELA;Los niños nos harán libres;﻿Paseo de las Delicias 65;positive;Delicias;Arganzuela;Madrid;positive;"{""NEG"": 0.010920179076492786, ""NEU"": 0.16004011034965515, ""POS"": 0.8290396928787231}"
278;278;219;40.3871241;-3.6405127;﻿ANA LAMONA;﻿PUENTE DE VALLECAS;Paso de cebra. Paso de ti.;﻿Calle de San Claudio- Av. Rafael Alberti;positive;Palomeras Sureste;Puente de Vallecas;Madrid;neutral;"{""NEG"": 0.17888949811458588, ""NEU"": 0.6755274534225464, ""POS"": 0.14558300375938416}"
279;279;220;40.3813085;-3.6617183;﻿Diego Doncel;﻿PALOMERAS BAJAS;A veces la democracia medita cómo no ser democracia;﻿Av. Pablo Neruda - Calle Romeo y Julieta;positive;Palomeras Bajas;Puente de Vallecas;Madrid;negative;"{""NEG"": 0.7028723955154419, ""NEU"": 0.28273090720176697, ""POS"": 0.014396636746823788}"
280;280;221;40.3764547;-3.6958346;﻿Irene G Punto;﻿43385;Poesía brota en Madrid. Somos versos con raíz;﻿Glorieta de Málaga EMT 1132;positive;Orcasur;Usera;Madrid;neutral;"{""NEG"": 0.06807637214660645, ""NEU"": 0.48790958523750305, ""POS"": 0.4440141022205353}"
281;281;222;40.3793644;-3.7764833;﻿Roberto Martínez;﻿LATINA;No hay nada más castizo que tu mirada;﻿Calle de Oliva de Plasencia (Colegio)- Calle Aldeanueva de la Vera;positive;Las Águilas;Latina;Madrid;positive;"{""NEG"": 0.2795421779155731, ""NEU"": 0.2959496080875397, ""POS"": 0.4245081841945648}"
282;282;223;40.3741723;-3.7731949;﻿Juan Ceñal;﻿LATINA;Juguemos a desenredarnos las estrellas del pelo..;﻿Calle Danza (Lild)- Av. de la Aviación;positive;Cuatro Vientos;Latina;Madrid;neutral;"{""NEG"": 0.07764378190040588, ""NEU"": 0.6953219771385193, ""POS"": 0.22703422605991364}"
283;283;224;40.3672326;-3.7647915;﻿María Vera;﻿LA PESETA;Ingenuidad la tuya por creer que la mía no es fingida;﻿Av. de la Peseta (Pares) - frente a C/ Violonchelos;neutral;Cuatro Vientos;Latina;Madrid;negative;"{""NEG"": 0.6912538409233093, ""NEU"": 0.257701575756073, ""POS"": 0.05104457959532738}"
284;284;225;40.362575;-3.7574155;﻿Leticia Torcal Hernández;﻿CARABANCHEL;Mi corazón se pone rojo cuando lo desnudas;﻿Av. de la Peseta (Parque) - C/de Salvador Allende;positive;Buenavista;Carabanchel;Madrid;neutral;"{""NEG"": 0.4036281108856201, ""NEU"": 0.36457911133766174, ""POS"": 0.23179279267787933}"
285;285;226;40.4846758;-3.6896494;﻿J.Canta;﻿FUENCARRAL-EL PARDO;Si no tardas mucho, te espero, toda la vida;﻿Calle de San Dacio- Calle de San Modesto;positive;Valverde;Fuencarral-El Pardo;Madrid;positive;"{""NEG"": 0.04005243629217148, ""NEU"": 0.4177069664001465, ""POS"": 0.542240560054779}"
286;286;227;40.4517151;-3.6607661;﻿Rocio Cam;﻿CIUDAD LINEAL;La ignorancia es lo último que se pierde;﻿Calle de Torrelaguna- Entrada M30;positive;San Juan Bautista;Ciudad Lineal;Madrid;neutral;"{""NEG"": 0.45912572741508484, ""NEU"": 0.3230520188808441, ""POS"": 0.21782229840755463}"
287;287;228;40.4312588;-3.7221417;﻿Ernesto Pérez Zúñiga;﻿ARGÜELLES;Aúlla el perro de tu nombre;﻿Calle Romero Robledo 21 - Calle Ferraz;positive;Argüelles;Moncloa-Aravaca;Madrid;neutral;"{""NEG"": 0.11403954029083252, ""NEU"": 0.7768729329109192, ""POS"": 0.10908752679824829}"
288;288;229;40.426134;-3.7011588;﻿Benjamín Prado;﻿TRIBUNAL;El que derriba un puente construye un precipicio;﻿Calle de Fuencarral 78-80 - Calle Barceló;positive;Justicia;Centro;Madrid;negative;"{""NEG"": 0.6523888111114502, ""NEU"": 0.2920420169830322, ""POS"": 0.05556916445493698}"
289;289;230;40.4125362;-3.7052437;﻿Fernando Calvo;﻿CENTRO;Debajo del asfalto la tierra aúlla;﻿Plaza Tirso de Molina-Calle de la Colegiata;positive;Embajadores;Centro;Madrid;neutral;"{""NEG"": 0.14688944816589355, ""NEU"": 0.6202319264411926, ""POS"": 0.23287862539291382}"
290;290;231;40.4185492;-3.6789823;﻿Accidents Polipoètics;﻿IBIZA;Si te haces a ti mismo te sobrarán piezas;﻿Calle Menéndez Pelayo, frente al número 29;positive;Jerónimos;Retiro;Madrid;neutral;"{""NEG"": 0.3925224244594574, ""NEU"": 0.423103928565979, ""POS"": 0.1843736618757248}"
291;291;232;40.4136799;-3.6277614;﻿Alberto Pérez Ruiz;﻿MORATALAZ;No es amor si amar no basta.;﻿Calle de la Fuente Carrantona- Ctra. Eje Odonnell;positive;Horcajo;Moratalaz;Madrid;negative;"{""NEG"": 0.6901914477348328, ""NEU"": 0.24826431274414062, ""POS"": 0.06154428422451019}"
292;292;233;40.4033609;-3.5989599;﻿Juan Antonio Bermúdez;﻿VICÁLVARO;Nos da pavor la quemadura y somos llamas;﻿Calle de S. Cipriano- Calle Minerva;positive;Casco Histórico de Vicálvaro;Vicálvaro;Madrid;negative;"{""NEG"": 0.9061996936798096, ""NEU"": 0.08645102381706238, ""POS"": 0.007349372375756502}"
293;293;234;40.3973424;-3.619802;﻿Claudia Viu Balagueró;﻿VICÁLVARO;Acuérdate de vivir.;﻿Bulevar de José Prat- Calle de Cordel de Pavones;positive;Valdebernardo;Vicálvaro;Madrid;neutral;"{""NEG"": 0.08092629909515381, ""NEU"": 0.6377166509628296, ""POS"": 0.2813570499420166}"
294;294;235;40.3857676;-3.7058016;﻿Antonino Nieto;﻿USERA;Viva el nacido sin dueños ni futuros que lo ahorquen al pie de un sueño;﻿C/ Nicolás Usera 24;positive;Pradolongo;Usera;Madrid;neutral;"{""NEG"": 0.15966397523880005, ""NEU"": 0.5143343806266785, ""POS"": 0.3260016441345215}"
295;295;236;40.3863988;-3.7019983;﻿Negrotesco;﻿USERA;Me temo lo mejor;﻿C/ Marcelo Usera 29;positive;Almendrales;Usera;Madrid;positive;"{""NEG"": 0.10103530436754227, ""NEU"": 0.261813759803772, ""POS"": 0.6371509432792664}"
296;296;237;40.4011764;-3.6751856;﻿Rosendo;﻿PACÍFICO;No se si estoy en lo cierto, lo cierto es que estoy aquí;﻿Avenida Ciudad de Barcelona Pares (77);positive;Pacífico;Retiro;Madrid;neutral;"{""NEG"": 0.20361100137233734, ""NEU"": 0.7235187292098999, ""POS"": 0.07287028431892395}"
297;297;238;40.3681787;-3.6940375;﻿Esther Bendahan;﻿SANFERMÍN;Detrás de cada huida, está el deseo de partir;﻿Av. de Andalucía (Parque) - Av. de los Rosales;positive;San Fermín;Usera;Madrid;neutral;"{""NEG"": 0.4323990046977997, ""NEU"": 0.48456981778144836, ""POS"": 0.08303111046552658}"
298;298;239;40.5074566;-3.6862061;﻿FERNANDO RENJIFO;﻿FUENCARRAL;Háblame del mar. Escucha cómo la rabia se va desvaneciendo.;﻿C/ Monasterio de Arlanza (Torre);positive;Valverde;Fuencarral-El Pardo;Madrid;negative;"{""NEG"": 0.5739720463752747, ""NEU"": 0.3473217487335205, ""POS"": 0.07870616018772125}"
299;299;240;40.5079303;-3.6645654;﻿ivan garcia-alcaide;﻿FUENCARRAL-EL PARDO;Con sol, con lluvia, con viento , contigo;﻿C/ de la Sierra de Atapuerca - Paseo Tierra de Melide;positive;Valverde;Fuencarral-El Pardo;Madrid;neutral;"{""NEG"": 0.07500633597373962, ""NEU"": 0.6123378872871399, ""POS"": 0.31265580654144287}"
300;300;241;40.4895738;-3.6554593;﻿Asier Acebo;﻿HORTALEZA;Te estoy amando y no me lo coges.;﻿Av. de Francisco Pi y Margall (frente a edificio Mirador) - Plaza Alcalde Moreno Torres;positive;Valdefuentes;Hortaleza;Madrid;negative;"{""NEG"": 0.9053791761398315, ""NEU"": 0.06493331491947174, ""POS"": 0.02968752011656761}"
301;301;242;40.4884375;-3.7163454;﻿Rafael Lamata Cotanda;﻿MIRASIERRA;Hoy el cielo no es azul, pero sigue siendo cielo.;﻿Av. del Ventisquero de la Condesa (Pares) - C/ Collado de Cerro Malejo;positive;;Fuencarral-El Pardo;Madrid;neutral;"{""NEG"": 0.03652182221412659, ""NEU"": 0.5081114172935486, ""POS"": 0.45536667108535767}"
302;302;243;40.4814851;-3.6939919;﻿Pablo Messiez;﻿LA PAZ;Que mi punto de vista no olvide la ceguera que lo hace posible;﻿Calle Arzobispo Morcillo- Centro Cultural Valle Inclán;positive;La Paz;Fuencarral-El Pardo;Madrid;neutral;"{""NEG"": 0.08183914422988892, ""NEU"": 0.6342678070068359, ""POS"": 0.28389304876327515}"
303;303;244;40.4742974;-3.6875922;﻿Nach;﻿SINESIO DELGADO;Cuanto más deseo trago, más soledad vomito;﻿Calle de Sinesio Delgado- Paseo de la Castellana;positive;La Paz;Tetuán;Madrid;negative;"{""NEG"": 0.9137364029884338, ""NEU"": 0.07731755077838898, ""POS"": 0.00894605927169323}"
304;304;245;40.4753762;-3.6609517;﻿Carmen Mas Choclán;﻿HORTALEZA;Hemos nacido para entendernos;﻿Calle de las Cuevas de Almanzora- Calle de Bacares;positive;Apóstol Santiago;Hortaleza;Madrid;positive;"{""NEG"": 0.07069656997919083, ""NEU"": 0.3270474672317505, ""POS"": 0.6022558808326721}"
305;305;246;40.4625256;-3.6378425;﻿eslahoradeperderse;﻿HORTALEZA;¿De qué color son tus sueños?;﻿C/ de Silvano (Pares) - C/ de Alcorisa;positive;Piovera;Hortaleza;Madrid;neutral;"{""NEG"": 0.04598322510719299, ""NEU"": 0.684141218662262, ""POS"": 0.26987552642822266}"
306;306;247;40.4554746;-3.6564302;﻿María Palfy Alonso-Alegre;﻿CIUDAD LINEAL;Si no me pierdo no me encuentro;﻿Calle de Arturo Soria 155- Calle José Silva;positive;San Juan Bautista;Ciudad Lineal;Madrid;neutral;"{""NEG"": 0.22197486460208893, ""NEU"": 0.6826193928718567, ""POS"": 0.095405712723732}"
307;307;248;40.4712939;-3.5817173;﻿Gema;﻿BARAJAS;Para llegar a la luna es necesario apuntar a las estrellas;﻿Av. de Logroño- Calle Alanís;positive;;Barajas;Madrid;neutral;"{""NEG"": 0.08718831837177277, ""NEU"": 0.6726720929145813, ""POS"": 0.24013960361480713}"
308;308;249;40.4691065;-3.5813123;﻿Elvira Sastre;﻿BARAJAS;Para mí cualquier lugar es mi casa si eres tú quien abre la puerta.;﻿Av. de Logroño 104;positive;;Barajas;Madrid;positive;"{""NEG"": 0.018398931249976158, ""NEU"": 0.275498628616333, ""POS"": 0.7061023712158203}"
309;309;250;40.4606971;-3.7908009;﻿Aarón García;﻿ARAVACA;Planeo envejecer después de muerto;﻿C/ del Almanzora 2 - Camino del Barrial (del lado de los impares);positive;;Moncloa-Aravaca;Madrid;neutral;"{""NEG"": 0.24827180802822113, ""NEU"": 0.694107711315155, ""POS"": 0.05762045830488205}"
310;310;251;40.4552094;-3.7291824;﻿Jorge J. Locane;﻿CIUDAD UNIVERSITARIA;soy ácido desoxirribonucleico;﻿Av. Complutense - CIEMAT;positive;;Moncloa-Aravaca;Madrid;negative;"{""NEG"": 0.6603854298591614, ""NEU"": 0.315422385931015, ""POS"": 0.02419220469892025}"
311;311;252;40.4469052;-3.7107744;﻿Tuga;﻿MONCLOA-ARAVACA;Sigue sus pasos, deja tus huellas;﻿Avenida Reina Victoria 36;positive;;Moncloa-Aravaca;Madrid;neutral;"{""NEG"": 0.055747367441654205, ""NEU"": 0.5048150420188904, ""POS"": 0.4394376277923584}"
312;312;253;40.4561215;-3.6922297;﻿Chilo Rivero;﻿TETUÁN;Hay que echar más pena al fuego;﻿C/ del poeta Joan Maragall 15;positive;Cuatro Caminos;Tetuán;Madrid;negative;"{""NEG"": 0.780332624912262, ""NEU"": 0.19736230373382568, ""POS"": 0.02230505645275116}"
313;313;254;40.4519805;-3.691527;﻿Maribel Tena García;﻿AZCA (C);En ocasiones lo más salvaje es la ternura.;﻿Av. General Perón - plaza de Lima;positive;Cuatro Caminos;Tetuán;Madrid;negative;"{""NEG"": 0.5181970596313477, ""NEU"": 0.393031507730484, ""POS"": 0.08877142518758774}"
314;314;255;40.4525959;-3.6969597;﻿Carlos Salas Ruiz;﻿TETUÁN;Necesitamos los besos, para aprender a medir las distancias;﻿Av. del General Perón (Parque) - Entre C/Aviador de Zorita y C/Neville;positive;Cuatro Caminos;Tetuán;Madrid;neutral;"{""NEG"": 0.19134841859340668, ""NEU"": 0.5715774893760681, ""POS"": 0.2370741069316864}"
315;315;256;40.4474716;-3.7040019;﻿Susi Corrales \;﻿TETUÁN;Solo a través de tus propios pasos conocerás el mundo.;﻿Calle Bravo Murillo 101;positive;Bellas Vistas;Tetuán;Madrid;positive;"{""NEG"": 0.017715848982334137, ""NEU"": 0.21022671461105347, ""POS"": 0.7720574736595154}"
316;316;257;40.445016;-3.7040905;﻿Félix Valdivieso;﻿CUATRO CAMINOS;¡¡¡No hay quien dé con su destino!!!;﻿Calle Bravo Murillo 85b;positive;Vallehermoso;Chamberí;Madrid;negative;"{""NEG"": 0.7237706780433655, ""NEU"": 0.24547752737998962, ""POS"": 0.03075183369219303}"
317;317;258;40.4529408;-3.680326;﻿LUIS AGUILAR;﻿HISPANOAMÉRICA;Podremos los dos contra cualquier invierno;﻿Calle Serrano 224-Plaza República del Salvador;positive;Hispanoamérica;Chamartín;Madrid;neutral;"{""NEG"": 0.19790279865264893, ""NEU"": 0.5772448182106018, ""POS"": 0.22485238313674927}"
318;318;259;40.4517415;-3.6773114;﻿Raquel F. Menéndez;﻿HISPANOAMÉRICA;Lo que s\'herieda ye\'l picu d\'un páxaru nel corazón;﻿Av. Ramón y Cajal 1-Calle Príncipe de Vergara;positive;Ciudad Jardín;Chamartín;Madrid;negative;"{""NEG"": 0.5251652598381042, ""NEU"": 0.38209813833236694, ""POS"": 0.09273651242256165}"
319;319;260;40.4486932;-3.6831637;﻿Jose Antonio Canelas pastor;﻿CHAMARTÍN;Si caminas lejos camina acompañado;﻿Calle Serrano-Calle de Leizarán;positive;El Viso;Chamartín;Madrid;neutral;"{""NEG"": 0.2595061659812927, ""NEU"": 0.6232154369354248, ""POS"": 0.11727846413850784}"
320;320;261;40.4475491;-3.6806077;﻿Ana Benítez Tirado;﻿CHAMARTÍN;Tus ojos color ganas.;﻿Av. Dr. Arce- Plaza de santa Gema;positive;El Viso;Chamartín;Madrid;positive;"{""NEG"": 0.0807022750377655, ""NEU"": 0.21520185470581055, ""POS"": 0.7040958404541016}"
321;321;262;40.4456346;-3.6716572;﻿Franz Frichard;﻿PROSPERIDAD;Nací para vivir una vida, pero no para coincidir con ella;﻿Calle Lopez de Hoyos- Calle Cardenal Siliceo;positive;Prosperidad;Chamartín;Madrid;neutral;"{""NEG"": 0.0978645384311676, ""NEU"": 0.7246214747428894, ""POS"": 0.17751404643058777}"
322;322;263;40.4407212;-3.6801598;﻿Ana Castillo Manzano;﻿CHAMARTÍN;La gente me hace creer en la gente.;﻿Calle de López de Hoyos 5-Glorieta de Lopez de Hoyos;positive;El Viso;Chamartín;Madrid;positive;"{""NEG"": 0.05011296644806862, ""NEU"": 0.4326118230819702, ""POS"": 0.5172752141952515}"
323;323;264;40.4402889;-3.643903;﻿Félix López;﻿CIUDAD LINEAL;No sueñes mañana Lo que se cumple hoy.;﻿Calle de José del Hierro 41;positive;Concepción;Ciudad Lineal;Madrid;neutral;"{""NEG"": 0.18360812962055206, ""NEU"": 0.5499512553215027, ""POS"": 0.26644057035446167}"
324;324;265;40.4315325;-3.6590694;﻿maximiano revilla vega;﻿CIUDAD LINEAL;La calle es como el verso impredecible;﻿Calle de Alcalá-Av de Daroca;positive;Ventas;Ciudad Lineal;Madrid;negative;"{""NEG"": 0.5197829008102417, ""NEU"": 0.4554796814918518, ""POS"": 0.024737423285841942}"
325;325;266;40.4347448;-3.6357986;﻿Rosse;﻿SAN BLAS;No hay mal que mil besos dure;﻿Av. de la Institución libre de enseñanza- Calle de Albasanz;positive;Pueblo Nuevo;Ciudad Lineal;Madrid;neutral;"{""NEG"": 0.22266186773777008, ""NEU"": 0.5613766312599182, ""POS"": 0.2159615159034729}"
326;326;267;40.4292601;-3.631593;﻿Somorro;﻿SAN BLAS;Con el corazón no se juega se ama.;﻿Av. de la Institución libre de enseñanza 55 - Calle Luis Campos;positive;Simancas;San Blas - Canillejas;Madrid;neutral;"{""NEG"": 0.46265774965286255, ""NEU"": 0.3001917004585266, ""POS"": 0.23715050518512726}"
327;327;268;40.4274928;-3.6245294;﻿Carlos Asensio Alonso;﻿SAN BLAS;Reconocerse en el sabor a sal;﻿Av. de Arcentales- Colegio Público República de Chile;positive;Simancas;San Blas - Canillejas;Madrid;neutral;"{""NEG"": 0.11389804631471634, ""NEU"": 0.677110493183136, ""POS"": 0.2089914232492447}"
328;328;269;40.4345355;-3.612446;﻿Covix Sasu;﻿SAN BLAS;Sonríe, tienes Madrid a tus pies.;﻿Av. de Canillejas a Vicálvaro- Av. de Arcentales;positive;Hellín;San Blas - Canillejas;Madrid;positive;"{""NEG"": 0.021738145500421524, ""NEU"": 0.0834956243634224, ""POS"": 0.8947662711143494}"
329;329;270;40.4213867;-3.6339158;﻿Campanilla82;﻿CIUDAD LINEAL;A veces, hay que dejar de buscar para encontrar;﻿Calle de Nicolás Salmerón-Calle de Nicolás Salmerón;positive;Pueblo Nuevo;Ciudad Lineal;Madrid;neutral;"{""NEG"": 0.4728841781616211, ""NEU"": 0.44913944602012634, ""POS"": 0.07797640562057495}"
330;330;271;40.4303998;-3.7159847;﻿Alekxandra TazGar;﻿CENTRO;Darte la mano es viajar sin billete.;﻿Calle de la Princesa 58 - Calle de Alberto Aguilera;positive;Argüelles;Moncloa-Aravaca;Madrid;neutral;"{""NEG"": 0.18723805248737335, ""NEU"": 0.6502623558044434, ""POS"": 0.1624995917081833}"
331;331;272;40.4298684;-3.7210152;﻿Lúa Mosquetera;﻿MONCLOA-ARAVACA;Quiero ser la razón de tus ojeras;﻿Calle Ferraz 53 -Calle de Altamirano;positive;Argüelles;Moncloa-Aravaca;Madrid;neutral;"{""NEG"": 0.12247099727392197, ""NEU"": 0.4450843632221222, ""POS"": 0.43244469165802}"
332;332;273;40.4389533;-3.7085938;﻿Blanca Torres Martín-Moré;﻿CHAMBERÍ;Ella bailaba sobre los minutos sin posarse en ninguno.;﻿Calle de Cea Bermúdez 24 - Calle de Vallehermoso;positive;Vallehermoso;Chamberí;Madrid;neutral;"{""NEG"": 0.13339589536190033, ""NEU"": 0.6765599250793457, ""POS"": 0.19004423916339874}"
333;333;274;40.4349157;-3.6991525;﻿Irene X;﻿IGLESIA;Qué molesto cualquier sonido cuando echo de menos tu risa;﻿Calle Eloy Gonzalo-Calle de Sta. Engracia;positive;Trafalgar;Chamberí;Madrid;negative;"{""NEG"": 0.9658994674682617, ""NEU"": 0.02927439473569393, ""POS"": 0.004826096817851067}"
334;334;275;40.4333735;-3.6981601;﻿chao;﻿CHAMBERÍ;les dije que estaba loco por ella y me encerraron;﻿Calle de Sta. Engracia-Calle Sta. Feliciana;positive;Trafalgar;Chamberí;Madrid;negative;"{""NEG"": 0.769558310508728, ""NEU"": 0.21463529765605927, ""POS"": 0.01580640859901905}"
335;335;276;40.4322663;-3.6974077;﻿Cristina García-Sanfrechoso Moreta;﻿CHAMBERÍ;Vivo entre las ruinas de tu caos.;﻿Plaza de Chamberí 10 - Calle de Sta. Engracia 38;positive;Almagro;Chamberí;Madrid;negative;"{""NEG"": 0.8694815039634705, ""NEU"": 0.11040958017110825, ""POS"": 0.02010888047516346}"
336;336;277;40.4214358;-3.7080171;﻿Lluis Mosquera;﻿CENTRO;Esta guerra se lucha bailando.;﻿Calle de San Bernardo-Calle Gran Vía;positive;Palacio;Centro;Madrid;positive;"{""NEG"": 0.0918082669377327, ""NEU"": 0.45177868008613586, ""POS"": 0.45641300082206726}"
337;337;278;40.4319069;-3.7133682;﻿Agus Calero;﻿GAZTAMBIDE;La presencia de tus pasos es el comienzo de mi ausencia;﻿Calle de Guzmán el Bueno-Calle de Rodríguez San Pedro;positive;Gaztambide;Chamberí;Madrid;negative;"{""NEG"": 0.7832366824150085, ""NEU"": 0.18959181010723114, ""POS"": 0.027171490713953972}"
338;338;279;40.4341436;-3.7103776;﻿José María Franco Pérez;﻿CHAMBERÍ;Oigo los pies descalzos del silencio;﻿Calle de Fernando el Católico-Calle de Galileo;positive;Arapiles;Chamberí;Madrid;negative;"{""NEG"": 0.5992723107337952, ""NEU"": 0.3653217852115631, ""POS"": 0.03540594130754471}"
339;339;280;40.4285377;-3.7021276;﻿Debora pol;﻿CENTRO;El sueño es una realidad sin piel.;﻿Calle de Fuencarral 108 - Calle Manuela Malasaña;positive;Justicia;Centro;Madrid;neutral;"{""NEG"": 0.3449499011039734, ""NEU"": 0.5928307771682739, ""POS"": 0.0622192919254303}"
