id|latitud|longitud|autor|barrio|verso|direccion
712|40.4452835|-3.5875941|﻿Vicente Monroy|﻿REJAS|El universo una vez tuvo la misma edad que tú.|﻿C/ Pirra (H&M)
713|40.4443568|-3.5823235|﻿Pedro Oliver|﻿SAN BLAS|Qué contingencia más certera cruzar y ser de la otra acera.|﻿C/ Samaniego (MAKRO)
714|40.4607124|-3.7801599|﻿Peter Panda|﻿MONCLOA-ARAVACA|O me paras los pies o esto se me va de las manos.|﻿C/ Ana Teresa 1 (del lado de los pares)
715|40.4513559|-3.772232|﻿Virginia Perez RodrIguez|﻿MONCLOA-ARAVACA|¿Cuándo vas a venir otra vez por aquí?|﻿C/ del Arroyo de Pozuelo - C/ del anís
716|40.4570298|-3.7096131|﻿Cocoliso Madrid|﻿TETUÁN|Corremos porque perseguimos sueños|﻿C/ Francos Rodriguez 59
717|40.4564399|-3.7123422|﻿Amaral|﻿FRANCOS RODRIGUEZ|Si tus ojos son un faro, has peinado el horizonte solo con mirar|﻿AV. Pablo Iglesias 87
718|40.4466398|-3.7179359|﻿Manuela Vellés|﻿METROPOLITANO|Tal vez si subo la cuesta la baje cantando|﻿Calle de la Moncloa 15
71|40.4346008|-3.675187|﻿El Drogas|﻿SALAMANCA|Ser esa pausa profunda, ser tu letra más pequeña.|﻿Calle Diego de León-Calle Francisco Silvela
720|40.4406517|-3.7084194|﻿Victoria Zárate|﻿VALLEHERMOSO|El terciopelo gris de la carretera se ondulaba a nuestro paso|﻿Avenida de Filipinas-Calle de Vallehermoso
721|40.440021|-3.7104285|﻿Mª Ángeles Martínez Garrido|﻿CHAMBERÍ|Te escribo desde los cielos, unos versos en el suelo.|﻿Calle Jesús Maestro-Avenida de Filipinas
722|40.4372426|-3.7237296|﻿Aroa Urbano Rodríguez|﻿MONCLOA-ARAVACA|No te empeñes en cortar tu tronco, calzas unas ramas muy bonitas|﻿Avenida de Séneca 2
723|40.4572072|-3.6771637|﻿Paloma Camacho Arístegui|﻿COLOMBIA|No es tu adiós ruptura, no es olvido tu adiós.|﻿Calle de Colombia - Calle de Príncipe de Vergara
724|40.4516151|-3.6750582|﻿Cristina Bravo|﻿CHAMARTÍN|Madrid te quiere, pero no tanto como yo.|﻿Calle de Marcenado - Plaza Virgen Guadalupana
725|40.4501139|-3.6823089|﻿India Toctli|﻿CONCHA ESPINA|Ahora avanzo despacio y en silencio, con pájaros de tierra a mis espaldas|﻿Calle Serrano-Calle Sagre
726|40.4456896|-3.6854947|﻿Varu|﻿CHAMARTÍN|Tu sonrisa es mi sonrisa|﻿Calle Serrano-Plaza de la República Argentina
727|40.4448222|-3.6732504|﻿María Gz.|﻿CHAMARTÍN|Madrid a tus pies y yo entre tus brazos.|﻿Calle Lopez de Hoyos- Calle de Eugenio Salazar
728|40.4407477|-3.6725517|﻿Rubén J. Triguero|﻿CHAMARTÍN|A veces la noche, a veces la luna, a veces nosotros, y a veces la vida.|﻿Calle Clara del Rey-Calle Anastasio Aroca
729|40.4400434|-3.6741489|﻿Silvi Orión|﻿CARTAGENA|Tu libertad me hace pensar a lo grande|﻿Calle de Cartagena-Calle Mataelpino
72|40.4645111|-3.7238731|﻿Miriam Reyes|﻿VALDEZARZA|Toda la tierra que tengo la llevo en los zapatos|﻿C/ Isla de Oza 54
730|40.4435269|-3.6169347|﻿Pedro Andreu|﻿SAN BLAS|Hoy vamos a sacar a bailar a la vida hasta que pierda los zapatos.|﻿Calle de Alcalá- Metro Torrearias
731|40.4301358|-3.6411819|﻿Ícaro Carrillo|﻿CIUDAD LINEAL|El viento silbando entre los pies arrastra el tropiezo lejos del camino|﻿Calle de Ascao-Calle Gutierre de Cetina
732|40.4374581|-3.6279022|﻿Abpliego|﻿SAN BLAS|Llegó la soledad para hacernos bailar|﻿Calle Albasainz- Calle de Alfonso Gómez
733|40.4292212|-3.6345971|﻿Pilar Martín Gila|﻿GARCÍA NOBLEJAS|Es del alma todo el paisaje|﻿Calle de Braulio Gutierrez- Calle de José Arcones Gil
734|40.4250763|-3.6577016|﻿Albatros|﻿CIUDAD LINEAL|del rastro al cielo libres ,seguras y madrileñas|﻿Calle de Ricardo Ortíz-Calle montejurra
735|40.4275511|-3.6477988|﻿diegofresc|﻿CIUDAD LINEAL|Baldosas que a su paso se vuelven teclas de piano|﻿Calle de Daroca-Calle de José María de la Pereda
736|40.4197388|-3.6304397|﻿Ainoa Marley|﻿CIUDAD LINEAL|Besar: Buscar Encuentros Sobre Almas Rotas|﻿Calle de Nicolás Salmerón-Calle de Matamoros
737|40.4177927|-3.6267355|﻿Ana Vega|﻿ALSACIA|Si me rescatas del frío prometo Abandonar el invierno para siempre.|﻿Calle de Nicolás Salmerón
738|40.4159712|-3.6266041|﻿José Ricardo Majadas García|﻿CIUDAD LINEAL|Tu paso en el piso es un poso que pesa pasa pisa posa pesa|﻿Calle de la Fuente Carrantona- Av. Daroca
739|40.4209129|-3.6218405|﻿Carmen Piquer Díez|﻿SAN BLAS|Estás conmigo a cada paso.|﻿Calle de Arcos de Jalón- calle San Román del Valle
73|40.4225832|-3.6956307|﻿Rodrigo Cortés|﻿CENTRO|Vivir no es durar|﻿Calle de Gravina-Calle del Barquillo
740|40.4189751|-3.6176495|﻿Oscarlifornia|﻿SAN BLAS|No fue un flechazo, pero nos divertimos como indios.|﻿Calle de Aquitania- Entre calle Hungría y calle Nuremberg
741|40.422953|-3.6115059|﻿ALBERTO JOSE RIVERO GIL|﻿SAN BLAS|El silencio tiene las cancelas abiertas el viento murmura, murmura por ellas|﻿Av. de Guadalajara- Av. de Canillejas a Vicálvaro
742|40.4332126|-3.6012841|﻿Walter Cassara|﻿SAN BLAS|¿Quién amoneda sus pasos en la oscuridad?|﻿Av. de Arcentales- Estadio Wanda Metropolitano
743|40.4315824|-3.7321651|﻿Phx|﻿MONCLOA-ÁRAVACA|Felicidades, no estás mirando el móvil.|﻿Avenida de Valladolid 69 (del lado de los pares)
744|40.4264291|-3.7271144|﻿Alexpa|﻿MONCLOA-ARAVACA|Me cegó tu luz y empecé a ver|﻿Avenida de Valladolid 2
745|40.4348908|-3.7020372|﻿José Chacón|﻿CHAMBERÍ|Con el alma en la mirada y la pregunta en la frente|﻿Calle Gral Álvarez de Castro-Calle Feijóo
746|40.4330431|-3.7115363|﻿Ron Israel|﻿CHAMBERÍ|Soy un desastre y es lo mejor que tengo para ofrecer.|﻿Calle de Blasco de Garay-Calle de Meléndez Álvarez
747|40.4327583|-3.7088245|﻿Alberto Rivas Rodríguez|﻿ARAPILES|Poema es el brote más verde del silencio.|﻿Calle de Vallehermoso-Calle de Meléndez Valdés
748|40.4300869|-3.7027064|﻿Sol Aguirre|﻿OLAVIDE|Camina descalzo, de pies y de sesera|﻿Calle de Fuencarral-Calle de Hartzenbusch
749|40.4305049|-3.7141199|﻿Indi|﻿CHAMBERÍ|Quiero ser libre, no valiente|﻿Calle de Alberto Aguilera 60 -Calle Serrano Jover
74|40.4129212|-3.7306858|﻿Fernando Calvo|﻿PUERTA DEL ÁNGEL|El silencio sigue creando|﻿Calle de Fruela 2 (impares) con Paseo de Extremadura
750|40.4288628|-3.709654|﻿Jorge Ruiz Lara|﻿CENTRO|Palabras, mensaxes e rimas só morren, se morren as nosas linguas.|﻿Calle de Sta Cruz de Marcenado 18 -Calle Conde Duque
751|40.4256807|-3.709263|﻿Accidents Polipoètics|﻿UNIVERSIDAD (C)|El último mono fue la primera persona|﻿Calle Ponciano-Calle de Amaniel
752|40.438149|-3.694692|﻿Mario Tascón|﻿ALMAGRO|En el cristal del móvil, dentro de un píxel, hay un poema.|﻿Calle de José Abascal 42 - Calle de Fernández de la Hoz
753|40.4212099|-3.6822049|﻿fiona gallofré suari|﻿SALAMANCA|Amarte a vida no a muerte.|﻿Calle O´donnell (Isleta hacia Parque del Retiro)
754|40.4209405|-3.6686034|﻿alvaro sobrino|﻿SALAMANCA|nos dicen que llueve|﻿Calle O´donnell (Bankia/Isleta/Carril central)
755|40.4380306|-3.6723304|﻿Adriana Martínez García|﻿SALAMANCA|Pisa fuerte mujer.|﻿Calle de Cartagena-Calle de Méjico
756|40.4343548|-3.6702623|﻿Mr. Zé|﻿SALAMANCA|Ser yo tu río y tú mis dos orillas.|﻿Calle de Cartagena-Cerca a Calle de Eraso
757|40.4166144|-3.6989031|﻿Javier Gallego Crudo|﻿CENTRO|Tiene este país un parto que no le nace y una muerte que le vive demasiado.|﻿Carrera de San Jerónimo-Calle Ventura de la Vega
758|40.4140597|-3.7196204|﻿Jesús Munárriz|﻿CENTRO|En pleno centro el olor de la hierba recién cortada.|﻿Calle de Segovia-Calle de Juan Duque
759|40.4132225|-3.7073312|﻿Uve|﻿CENTRO|Voy a plantar cara a mi vida a ver si así le crecen flores.|﻿Calle de la Colegiata-Calle de Toledo
75|40.3654454|-3.7715909|﻿Ángel Guinda|﻿CUATRO VIENTOS|Salgo del mundo cuando entro en ti|﻿Ctra. Barrio de la Fortuna (Impares) - C/ Hospitalidad
760|40.4104945|-3.6952493|﻿Borja Picó Llorente|﻿CENTRO|Nada es seguro pero todo es posible.|﻿Calle de Atocha-Calle de San Pedro
761|40.4128936|-3.7172574|﻿Ana Rojo|﻿CENTRO|Camina atento y disfruta del momento|﻿Ronda de Segovia-Calle de Manzanares
762|40.4118613|-3.713981|﻿M Carmen Barahona Yuste|﻿CENTRO|Vaciar de basura, Llenar de poesía|﻿Calle Don Pedro-Calle de Bailén
763|40.4106145|-3.7135861|﻿FERNANDO RENJIFO|﻿CENTRO|Tantos cuerpos por conocer, el silencio la aurora.|﻿Carrera de San Francisco-Calle de Calatrava
764|40.41446|-3.67755|﻿La Gata de Noche|﻿RETIRO|Si volviese a empezar me volvería a perder|﻿Calle Menéndez Pelayo (Frente al hospital Infantil Niño Jesús del lado del Parque del Retiro)
765|40.4123279|-3.6542886|﻿José Carlos Conesa Salguero|﻿MORATALAZ|Píseme despacio que tengo risas|﻿Av. del Dr. García Tapia Nº35 (Centro de Salud) - C/del Arroyo de la Media Legua
766|40.4057863|-3.6325559|﻿Alejandra Santos|﻿MORATALAZ|Si te pesa el paso dame un beso y se te pasa|﻿Calle de la Fuente Carrantona- Calle de la Provenza
767|40.4004206|-3.6474831|﻿Dani Martín|﻿MORATALAZ|A veces gritas desde el cielo queriendo destrozar mi calma|﻿calle de la Encomienda de Palacios- Calle de Arroyo de Fontarrón 101
768|40.4076858|-3.6155079|﻿Любава Малышева|﻿VICÁLVARO|Лучшая погода — это свобода.|﻿Calle de Casalareina- Av. de Daroca
769|40.4055923|-3.5995191|﻿Vetusta Morla|﻿VICÁLVARO|Cruzaré este nuevo umbral sin fuel para regresar|﻿Calle de Villablanca- Calle de Sepiolita
76|40.3625454|-3.7000457|﻿Coriolano González Montañez|﻿LOS ÁNGELES|La Literatura es distancia|﻿C/ Santa Escolástica - C/de Eduardo Barreiros
770|40.407694|-3.6097464|﻿Fernando Vara del Rey|﻿AMBROZ|Mi garganta, mi sólido elemento, labrada de alquitrán y de cemento|﻿Calle de Calahorra- Paseo de los Artilleros
771|40.4040635|-3.6043256|﻿Jorge Dinarés García|﻿VICÁLVARO|El presente es una anguila|﻿Calle de S. Cipriano- Calle Jardín de la Duquesa
772|40.4017626|-3.6009434|﻿Gema Cruz Catalán|﻿VICÁLVARO|Aquí es donde hemos quedado.|﻿Calle del Titanio- Calle de Minerva
774|40.3989448|-3.6029926|﻿Miguel Furones|﻿VICÁLVARO|A veces, la Filosofía da que pensar|﻿Av. de la Aurora Boreal- Calle Minerva
775|40.4111945|-3.7389605|﻿Antonio Colinas|﻿PUERTA DEL ÁNGEL|Respirad en el silencio de la luz|﻿Avenida Principal, acceso al recinto ferial.
776|40.4055392|-3.7355863|﻿Antonio Gómez|﻿LOS CÁRMENES|Ningún final es simulacro.|﻿Plaza de Salvador Crespo con Paseo Olivos. Acera contraria a la Farmacia.
777|40.4012438|-3.7410325|﻿SuicidEmocional|﻿LATINA|Todo es posible si persigues lo imposible.|﻿c/ Concejal Francisco j. Jiménez Martín, acera tienda “Solpar”
778|40.3978632|-3.7188479|﻿Gloria Cano|﻿CARABANCHEL|Un estrecho mar separa dos realidades con la misma mirada|﻿Paseo quince de Mayo 16
779|40.3928514|-3.7152229|﻿Mercedes Cebrián Coello|﻿CARABANCHEL|La luz de hoy nada tiene que ver con la de aquellos días|﻿Calle Antonio de Leyva 35 (del lado de los pares)
77|40.4982034|-3.6922605|﻿María Negroni|﻿TRES OLIVOS|—¿Es usted homosexual? —No tengo la menor idea|﻿C/ Afueras a Valverde 42
780|40.3966152|-3.7135372|﻿LEON BENAVENTE|﻿CARABANCHEL|Aún podemos resistir, aún no ha salido el sol|﻿Calle Antonio López 24
781|40.3906808|-3.7121934|﻿Jesús Patiño Rubio|﻿CARABANCHEL|Si me invitas voy; si me necesitas vuelo|﻿Calle Marqués de Jura Real 34 (del lado de los impares)
782|40.3929831|-3.7407187|﻿Elvira Lindo|﻿CARABANCHEL|Cada vez que digas ‘el mundo mundial’, piensa en mí. Fdo. Manolito Gafotas|﻿C/ Nra. Sra. de Valvanera 116
783|40.3915542|-3.7384844|﻿Beatriz Rodríguez|﻿CARABANCHEL|Se te ha perdido la sonrisa en tu máscara de intocable|﻿C/ Nra. Sra. de Valvanera 101
784|40.391114|-3.7372103|﻿Estefanía Toro|﻿CARABANCHEL|En un acrobático vuelo de reproches, aterrizan rotas las quimeras|﻿C/ Nra. Sra. de Valvanera 88
785|40.3851331|-3.7161095|﻿C. TANGANA|﻿PZA. ELÍPTICA|Antes de morir, quiero el cielo El ciento por ciento, por cierto|﻿Calle Marcelino Usera 170 (del lado de los impares)
786|40.4072794|-3.7169113|﻿María Dorado Rodríguez|﻿ARGANZUELA|Desde que llegaste, le pongo tu nombre a los domingos.|﻿Paseo Imperial 31
787|40.3983514|-3.708732|﻿Miguel Losada|﻿ARGANZUELA|La locura del mundo te construye|﻿Paseo de las Yeserías 33 (Por el lado del parque)
788|40.4005064|-3.6994287|﻿Irene Hurtado Vaquerizo|﻿ARGANZUELA|No me importaría hacerte rutina|﻿Paseo de Santa María de la Cabeza 57 (en la Glorieta)
789|40.3916676|-3.6951225|﻿Jorge Drexler|﻿LEGAZPI|Amar la trama más que el desenlace|﻿Plaza de Legazpi 9 (Gasolinera, Paseo de la Chopera)
78|40.4947304|-3.6876579|﻿Marina Carretero|﻿FUENCARRAL|Te vas, y todo cesa.|﻿Calle de Ntra. Sra. de Valverde 46
790|40.3931415|-3.6772429|﻿Lina Troncone|﻿ARGANZUELA|Me alejo para ver cuando te acercas.|﻿Calle de Méndez Álvaro - Calle Retama
791|40.4016605|-3.665008|﻿Luis Farnox|﻿PUENTE DE VALLECAS|Los barrios nos hicieron patriotas de la infancia.|﻿Av. de Peña Prieta (Pares) - Calle Miguel Palacios
792|40.3951587|-3.6518558|﻿Carlos Utrilla Paniagua|﻿PUENTE DE VALLECAS|No me pises que llevo almas|﻿Calle Pío Felipe- Calle de Benjamín Palencia 8
793|40.3908821|-3.6427617|﻿Carmen Colmenarejo|﻿PUENTE DE VALLECAS|Cristal de un viento roto, en la infinitud de lo perfecto.|﻿Av. Pablo Neruda 18
794|40.3984924|-3.6688006|﻿María Nieto|﻿PUENTE DE VALLECAS|Se llamará Lucha: será niña|﻿Av. la Paz - Calle del Monte Oliveti
795|40.3818632|-3.6474878|﻿Maria Quiroga|﻿PUENTE DE VALLECAS|Ella decidió no ser poesía; al verse imperfecta, real y libre|﻿Calle Leoneses- Calle de Villalobos
796|40.3856041|-3.6709724|﻿Violeta Castaño Ruiz|﻿ENTREVÍAS|solo en un susurro se pueden contener muchos miedos|﻿Av. de Entrevías - Calle de Mejorada
797|40.3841658|-3.6702705|﻿F.Varez|﻿PUENTE DE VALLECAS|Tú que ya no sabes, yo que ya no espero.|﻿Av. de Entrevías - Calle Buendía
798|40.3838103|-3.6155024|﻿inevitaable|﻿VILLA DE VALLECAS|Escribir es lo único que sana cuando no sabes cuál es la herida.|﻿Calle de Enrique García Álvarez- Camino de Vasares
799|40.3798424|-3.6218284|﻿Ricardo Hernández Bravo|﻿VILLA DE VALLECAS|De cuanto se nos niega hago cimiento. Destilo de mi ser|﻿Calle de Sierra Gádor- Plaza de Juán Malasaña (centro de salud)
79|40.5121862|-3.6776183|﻿Patricia Andrada|﻿LAS TABLAS|Soltar es una palabra que me ata|﻿C/ María tubau 17
800|40.395028|-3.7554178|﻿Carmen Amat|﻿LATINA|Cada uno lucha contra la gravedad de su piedra|﻿C/ Camarena 57 (Parroquia)
801|40.3920741|-3.7557136|﻿Mercedes Cebrián Coello|﻿ALUCHE|Ser inmortal es un poco cuestión de actitud.|﻿C/ Camarena 111 (del lado de los pares)
802|40.3886584|-3.7557968|﻿María José Navarro Fernández|﻿LATINA|Hay ausencias que te acompañan toda una vida|﻿C/ Camarena 220
803|40.3871589|-3.7525633|﻿Hasier Larretxea|﻿ALUCHE|El miedo, dos manos que forman una sola súplica.|﻿C/ Ocaña 151
804|40.3907523|-3.743417|﻿Beatriz Rodríguez|﻿CARABANCHEL|Cuando arqueas la espalda, mi cuello gira noventa grados de placer|﻿C/ Vía Carpetana 342
805|40.3805607|-3.7484944|﻿Minuscolezze|﻿CARABANCHEL|Solo Tú y Yo sabemos jugar a Nosotros|﻿C/Nra. Sra. de Fátima 83
806|40.388592|-3.7420034|﻿Santiago Auserón|﻿CARABANCHEL|La república es la calle, el universo es el barrio|﻿C/ de la Oca 90
807|40.383604|-3.7293595|﻿Fito Cabrales|﻿CARABANCHEL|Lo que me llevara al final serán mis pasos no el camino|﻿C/ Jilguero 8 - Camino Viejo de Leganés
808|40.375383|-3.6945645|﻿Saripower|﻿USERA|Desármame con tu risa y no con armas. Dispárame con besos y no con balas.|﻿Glorieta de Málaga EMT 5379
809|40.3810255|-3.6954752|﻿SofíadeÁfrica|﻿USERA|La experiencia es lo último que se pierde.|﻿C/ Antonio López 250 (del lado de los impares)
80|40.5000029|-3.6584687|﻿Elsa Veiga|﻿SAN CHINARRO|Me pillas recogiendo los restos de una tarde|﻿Av. de Niceto Alcalá Zamora - C/ de María de Portugal
810|40.3857982|-3.7614025|﻿María Vera|﻿ALUCHE|Escupo la flor. Me trago la espina. En mi dolor mando yo|﻿Calle Valmojado- Av. de los Poblados
811|40.3764312|-3.7505503|﻿Leonor Antón|﻿CARABANCHEL|Ser hasta crear una especie de quietud en medio de la tempestad|﻿C/ de Jacobina 24 (del lado de los impares)
812|40.3739557|-3.7359376|﻿cecivo demil|﻿CARABANCHEL|Disfrutar del camino es mejor que llegar|﻿Av. de los Poblados (frente a polideportivo)- Av. Abrantes
813|40.3720798|-3.7072259|﻿Lara Estrella Silva|﻿USERA|Los versos son limosna para corazones rotos|﻿Av. de los Poblados (Multipromotur S.L.)
814|40.3711092|-3.7003809|﻿Guzmán García|﻿USERA|Somos colmena y semilla, avispa y fruto.|﻿Av. de los Poblados (al costado de gente peatonal, frente a parque)
815|40.3746116|-3.7755357|﻿LAMPI|﻿LATINA|Tan a tus pies y a la vez tan elevada|﻿Av. de la Aviación (Burguer)- Calle Poema Sinfónico
816|40.3632475|-3.7643355|﻿Carlos Gómez B.|﻿CARABANCHEL|Le regaló una flor con el último pétalo, y le dijo: tú decides|﻿C/ Patrimonio de la Humanidad (Escuela) - C/ Pinar de San José
817|40.3674094|-3.7533881|﻿Francisco Martiñán Fernández|﻿CARABANCHEL|El miedo a la marea nunca le impidió dejar huella.|﻿Av. de Carabanchel Alto (Impares) - C/ Allariz
818|40.3717667|-3.7478526|﻿M.Padilla|﻿CARABANCHEL|Si tengo que equivocarme que sea contigo.|﻿C/ del Aguacate (Pares, frente a estacionamiento) - C/ Guayaba
819|40.3667217|-3.7123516|﻿Toñi Magdalena|﻿USERA|Ley de vida...seguir caminando.|﻿Av. de Rafaela Ybarra (frente a campo de fútbol)
81|40.4801172|-3.7239401|﻿Miguel San José|﻿FUENCARRAL-EL PARDO|Pecas. En todas sus acepciones.|﻿C/ Ramón Gómez de la Serna 246
820|40.3668892|-3.6971139|﻿Óscar Aguado|﻿ORCASUR|Ser consciente de tus movimientos es como salir a la superficie|﻿C/de Eduardo Barreiros - C/de Salvador Martínez
821|40.361686|-3.6934045|﻿Escandar Algeet|﻿CIUDAD DE LOS ÁNGELES|Mire donde mire solo veo mujeres luchando|﻿Av. de Andalucía (Parque) - Av. Unanimidad
822|40.3508633|-3.6936674|﻿María GT|﻿VILLAVERDE|Nadie mejor que tú para brillar|﻿Calle Santiago Amón- Calle Alcocer
823|40.3623942|-3.6900369|﻿Elvira Lozano|﻿CIUDAD DE LOS ÁNGELES|estoy perdida en el bosque pero yo soy el lobo|﻿Av. de Orovilla (Parque) - Entre C/de Lillo y C/ Círculo
824|40.3538396|-3.6801691|﻿SALVADOR J. TAMAYO|﻿VILLAVERDE|Europa es una señora vieja y cansada.|﻿Av. de los Rosales Nº88 - C/ Vicente Carballal y C/ Matachel
825|40.3414457|-3.7066627|﻿Antonio Hernández|﻿VILLAVERDE|Conocerte no estaba dentro de mi esperanza|﻿Av. Real de Pinto- Gran Vía de Villaverde
826|40.5070145|-3.6688354|﻿Jose Circón|﻿FUENCARRAL-EL PARDO|A veces irse no es huir; es quererse.|﻿Av. Santo Domingo de la Calzada 27 Bis
827|40.4881729|-3.6670156|﻿Màxim Huerta|﻿SAN CHINARRO|Sigues en las palabras que escribo y en las que no|﻿Av. de Manoteras (Impares) - Av. de Manoteras
828|40.4752359|-3.688555|﻿Elena María Martín Melero|﻿FUENCARRAL-EL PARDO|Y en los charcos, nostálgico reflejo, nubes vacías.|﻿Av. de Monfote de Lmenos- Calle de Sinesio Delgado
829|40.4683985|-3.7128988|﻿estonosonruinas|﻿FUENCARRAL-EL PARDO|Y estaré cuando sientas que ya no, que ya nadie, que ya nada.|﻿Túnel de Sor Ángel de la Cruz- canchas
82|40.4734027|-3.702685|﻿Silvi Orión|﻿EL PILAR|Todos los anhelos eran éste|﻿Calle de Sinesio Delgado- Campo de futbol sala Rivadavia
830|40.466464|-3.719784|﻿El Kanka|﻿VALDEZARZA|Propongo un brindis preventivo, por si acaso todo sale bien|﻿C/ Antonio Machado 37-39
831|40.4669232|-3.6915135|﻿Iusets|﻿TETUÁN|...avitcepsrep ed nòitseuc se adiv al|﻿Av. Asturias - C/ del Conde de Serrallo
832|40.4610705|-3.6940992|﻿MON|﻿TETUÁN|VIVIR ES NO QUEDAR INTACTOS|﻿C/  Orense 85-87 - C/ Francisco Gervás
833|40.4679496|-3.6882815|﻿Fernando Bravo Pablos|﻿CHAMARTÍN|El aleteo del pájaro moribundo golpea la tierra.|﻿C/ Agustín Foxá - Paseo de la Castellana
835|40.4680312|-3.6778932|﻿Juan Luis Ramos|﻿CHAMARTÍN|Nuestros nombres pesan como peñascos solitarios en pleno mediodía.|﻿Plaza del Duque de Pastrana 3
836|40.475537|-3.6468005|﻿Jules|﻿HORTALEZA|Nuestro silencio resuena con eco. No hay voz que lo calle|﻿Calle Mar de las Antillas- Calle de Sta. Susana
837|40.4620184|-3.7194889|﻿iago De la campa pose|﻿VALDEZARZA|No me vas a encontrar en nadie, pero me vas a ver en todos lados|﻿C/ Antonio Machado - Av. de los Mártires Maristas EMT 1584
838|40.4385083|-3.6788938|﻿gregorio apesteguía|﻿AVENIDA DE AMÉRICA|Iremos por la vida sin tiestos, seremos otras flores silvestres|﻿Calle del Príncipe de Vergara-Calle de Francisco SIlvela
839|40.4349816|-3.652773|﻿Sr. Lobo|﻿CIUDAD LINEAL|Quien vive con prisa, pierde el tiempo.|﻿Calle de José del Hierro- Calle de Virgen de Lluc
83|40.4736374|-3.6450631|﻿Dudu Fdez|﻿HORTALEZA|Poesía: Ventana que nació siendo espejo.|﻿Calle de Mar Caspio- Calle del Mar Negro
840|40.4138126|-3.708331|﻿Sergio C. Fanjul|﻿CENTRO|Los huevos fritos se parecen a sus dueños|﻿Plaza Puerta Cerrada-Calle Cuchilleros
841|40.4140725|-3.7036029|﻿Jara López Viñas|﻿CENTRO|¿Cuántas Rosas de Luxemburgo hemos de plantar para florecer?|﻿Calle del Dr. Cortezo-Calle de Atocha
842|40.4091563|-3.6604133|﻿Claudia López Velasco|﻿MORATALAZ|El alma, como unidad de medida.|﻿C/del Corregidor Diego Valderrábano - Frente a C/ Lituania
843|40.4048978|-3.7334325|﻿Tuky|﻿LATINA|Se comunicaban con silencios|﻿Rotonda C/ Sepúlveda, acera contraria parque infantil.
844|40.3956429|-3.7110615|﻿Andrés Pascual|﻿COMILLAS|Voy a buscarte, en la espiga o en el sol que la ilumina|﻿Calle Antonio López 43
845|40.3861455|-3.7277783|﻿pablo abad|﻿CARABANCHEL|¡Qué bonita Madrid vestida de rebeldía!|﻿Camino Viejo de Leganés - Avenida de Oporto
846|40.3873979|-3.700684|﻿El Chico Burbuja|﻿USERA|El destino se escribe con la planta de los pies|﻿C/ Marcelo usera 16
847|40.4042382|-3.7205726|﻿Antonio Gala|﻿IMPERIAL|Voy a hacerte feliz. Sufrirá tanto que le pondrás mi nombre a la tristeza|﻿Pseo de los Melancólicos frente a Nº49 (del lado de los pares parque)
848|40.3960309|-3.6805245|﻿Judith Rico|﻿MÉNDEZ ÁLVARO|Ojalá algún día te hagas casualidad mientras camino por estas calles|﻿Calle de Méndez Álvaro - Calle de Pedro Bosch
849|40.3843875|-3.6528885|﻿Eu Fletcher|﻿PUENTE DE VALLECAS|Los amores vienen y van, como si fueran rumores|﻿Av. de Buenos Aires - Calle Pedro Laborde
84|40.4608343|-3.784043|﻿ROY GALÁN|﻿ARAVACA|Llora como un hombre.|﻿C/ Pléyades 19 (del lado de los pares)
850|40.3956776|-3.7535451|﻿Sara Zapata|﻿ALUCHE|Sujetos a un globo de helio volaron adoquines con tus huellas.|﻿C/ de los Yébenes 47
852|40.3811736|-3.7310983|﻿Residente|﻿ABRANTES|Lo más feo de la flor es el tallo, la belleza se alimenta de fallos|﻿Camino Viejo de Leganés 146
853|40.5069314|-3.6944613|﻿La morada|﻿FUENCARRAL-EL PARDO|Veinte minutos de razones bajo el tejado donde habitan los gatos|﻿C/ Monasterio de Liébana 1
854|40.5086684|-3.6694067|﻿Jesús Fernández Úbeda|﻿LAS TABLAS|Yo qué sé si viví lo confesado|﻿C/ de Palas del Rey (Residencial Green 1)
855|40.5049752|-3.6653962|﻿taraskus|﻿FUENCARRAL-EL PARDO|Y al final, si que fuiste para tanto.|﻿Av. de Santo Domingo de Silos (Frente a la Uned)
856|40.4821798|-3.7362152|﻿Paula Castellote|﻿FUENCARRAL-EL PARDO|La danza es la libertad divirtiéndose|﻿C/ Alfonso Rodríguez Castelao (Impares) - C/de Gabriela Mistral
857|40.4618746|-3.7006813|﻿Javier Bozalongo|﻿TETUÁN|La libertad de no deberle nada a nadie. Ni siquiera obediencia|﻿C/ Marqués de Viana 20
858|40.476633|-3.6762652|﻿Kutxi Romero|﻿BAMBÚ|La sonrisa despeinada de ir en contra de los vientos|﻿C/ del Bambú (Metro Bambú)
859|40.4787779|-3.6526751|﻿Mónica Carrillo|﻿HORTALEZA|Porque todos fuimos alguna vez el secreto de alguien|﻿Ctra. la Estación de hortaleza- Polideportivo
85|40.444914|-3.6461212|﻿delgaducho|﻿CIUDAD LINEAL|Sin ti la eternidad habita en un reloj de arena|﻿Calle de Arturo Soria 67- Calle Juan Pérez Zuñiga
860|40.459471|-3.7792868|﻿Rodolfo Serrano|﻿ARAVACA|¿Cómo será, dios mío, suicidarse en sus piernas?|﻿Av. de la Osa Mayor 32 (del lado de los impares)
861|40.4432311|-3.7042138|﻿Patricia Hontanar|﻿CHAMBERÍ|No quiero un nosotros si no es contigo|﻿Calle Bravo Murillo- Calle de Ramiro II
